"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B" "gene.name"
"FBgn0030718" -1.21504988613499 6.18415193254446 -21.2325173206551 1.87678346083481e-33 8.97121645130678e-32 65.7934553001061 "CG9172"
"FBgn0030808" 2.09699307862214 6.62487748993086 21.2171578510398 1.9663906356697e-33 9.35183444953779e-32 65.7632952880658 "RhoGAP15B"
"FBgn0023516" -1.05061028186516 5.35445362881427 -21.1619147360097 2.32600166696615e-33 1.10062169786898e-31 65.5625844894642 "Pex5"
"FBgn0022724" 1.5142350254849 2.96870006639696 21.1288396165712 2.57244529942211e-33 1.1990666671784e-31 65.5464037569703 "Taf8"
"FBgn0029629" -1.20849434706823 6.22082845638924 -21.1482682168961 2.42465102608411e-33 1.14153545042121e-31 65.5390115574163 "CG8636"
"FBgn0260946" 0.955570145382778 5.27776876030123 21.1438719348434 2.4573240234559e-33 1.15113343878792e-31 65.5136992728219 "exo84"
"FBgn0024321" 2.70883758056018 4.81593675543554 21.0988303102085 2.81884203415182e-33 1.30132741638766e-31 65.4159812844456 "NK7.1"
"FBgn0041092" 1.97553522805159 6.33319037371819 21.0987407315918 2.81961218408256e-33 1.30132741638766e-31 65.3975473285909 "tai"
"FBgn0039402" 1.48740005162461 6.3077919020862 21.0919158346623 2.87891907694349e-33 1.31573623570164e-31 65.3746547440119 "Vps2"
"FBgn0037555" 1.40747663220787 5.24530193988091 21.0935303031541 2.86477676732196e-33 1.31569085946272e-31 65.3660706021669 "Ada2b"
"FBgn0032135" 2.53673574814883 4.67643268181557 21.0587943139798 3.18515890401572e-33 1.44163061699146e-31 65.2968587975538 "GlcAT-S"
"FBgn0003464" 1.91376427308967 6.84673620124599 21.0593811630614 3.17945602094301e-33 1.44163061699146e-31 65.2845829041627 "sol"
"FBgn0031182" -2.32307957353679 5.20862378595844 -21.0291449540072 3.48716418137153e-33 1.57073275073413e-31 65.1718746487276 "Cyp6t1"
"FBgn0039882" -2.10258491080109 5.85856687880163 -21.0106611835305 3.6899313654154e-33 1.65411325179794e-31 65.1126596706412 "CG11576"
"FBgn0040207" 1.54415070916557 4.88567618084504 20.996775244717 3.85006924851588e-33 1.71768089473073e-31 65.0771263904841 "kat80"
"FBgn0033902" -1.37722652356115 7.4268332236199 -20.9721794833508 4.15116806265602e-33 1.843236662513e-31 65.0293053948246 "Tango7"
"FBgn0037875" -1.14180139341968 5.39710285971933 -20.8916182207461 5.31463968258475e-33 2.34871977293097e-31 64.7345272969501 "ZnT86D"
"FBgn0062442" -1.36296468691052 5.73161560465809 -20.8668789153686 5.73435268310392e-33 2.52230752525825e-31 64.6643957583962 "CG1458"
"FBgn0034296" 2.64885925368743 10.8748741500532 20.8022798867465 6.99539948611455e-33 3.04836733885615e-31 64.5488813751355 "CG10912"
"FBgn0027335" 1.53084013806519 7.39406700861344 20.8148443010097 6.72987418241357e-33 2.94636407546882e-31 64.5439616674057 "Rip11"
"FBgn0030631" 1.2914079788355 4.69460149043176 20.7956724333275 7.13926052632007e-33 3.09665425329133e-31 64.457201191508 "CG6227"
"FBgn0083969" 1.85544496300243 6.06275874338451 20.7853586236763 7.36982184904568e-33 3.18192907390364e-31 64.4303111534491 "CG34133"
"FBgn0042138" -0.828240373200835 6.27650204394293 -20.7568922152071 8.04601713119564e-33 3.45794194964092e-31 64.3360650244514 "CG18815"
"FBgn0039209" 1.65031037713587 5.53681843323178 20.7374047025661 8.54478569189431e-33 3.65552955010766e-31 64.2747616274362 "CG13624"
"FBgn0025373" -1.5349828566623 5.63975825430438 -20.7351187910141 8.60530464963767e-33 3.66468633011161e-31 64.2572183903426 "Fpps"
"FBgn0015036" -2.39198966300765 5.73427943827471 -20.7235043366288 8.91955604577117e-33 3.78132672365747e-31 64.2327222636295 "Cyp4ae1"
"FBgn0035383" -1.3881078377106 5.71337817655098 -20.719630107123 9.02694138480141e-33 3.80961323577497e-31 64.2076933696594 "CG2107"
"FBgn0034501" 2.41594917037552 8.74958528116995 20.6893206710937 9.91346039065683e-33 4.1279649066695e-31 64.1822206929056 "CG13868"
"FBgn0026150" -1.49017880418389 6.51119914496655 -20.6924868101058 9.81687740321137e-33 4.12440916550167e-31 64.1452512433977 "ApepP"
"FBgn0024945" -1.28665686716341 4.57027031675453 -20.6902469844053 9.88510422404699e-33 4.1279649066695e-31 64.1207740413261 "NitFhit"
"FBgn0028950" 2.09478660748925 10.2133944072665 20.6541245086525 1.10540718198821e-32 4.58254862302988e-31 64.0882853067377 "CG15255"
"FBgn0031988" 2.04501305652615 6.26314343250774 20.6115872064448 1.26113136642266e-32 5.20508360000612e-31 63.8947373965009 "CG8668"
"FBgn0038947" -1.45339827680926 7.39698664131816 -20.5845666314963 1.37139433770675e-32 5.62033355653415e-31 63.8305481446704 "Sar1"
"FBgn0019925" -1.21852162615665 6.77066361150694 -20.5840161306736 1.37373933658482e-32 5.62033355653415e-31 63.8149655809452 "Surf4"
"FBgn0003328" 1.98174710759249 8.73619210497884 20.5247199809263 1.65160954250273e-32 6.69419074362495e-31 63.6717702426358 "scb"
"FBgn0039856" -1.94905104687896 4.99961787007298 -20.5357157951059 1.59609760920332e-32 6.50166891331562e-31 63.6417335917387 "CG1774"
"FBgn0035995" 1.39860790911904 6.72439765285852 20.5235461050159 1.65764996533353e-32 6.69419074362495e-31 63.6264441706688 "CG3529"
"FBgn0259101" -1.82418973874124 7.8382311473034 -20.5112145517953 1.72247038745814e-32 6.86715960004056e-31 63.6115947811029 "CG42249"
"FBgn0010235" 1.30739134093937 6.61890513535802 20.516450646256 1.69463965037793e-32 6.79172026233611e-31 63.6026482113475 "Klc"
"FBgn0033802" -1.55079918361058 5.36064368305804 -20.5161360243107 1.69629900884475e-32 6.79172026233611e-31 63.5737798124568 "CG17724"
"FBgn0085227" 3.1953651344995 6.92644478188757 20.489661356286 1.8419815808116e-32 7.31251077568808e-31 63.5347162116831 "CG34198"
"FBgn0033438" 3.49774115253021 4.74676086121779 20.4702485772531 1.95678900284404e-32 7.7355089314961e-31 63.5049739181957 "Mmp2"
"FBgn0034902" -1.20399367709888 5.26235244896566 -20.4609352774257 2.01440986743324e-32 7.92983447394202e-31 63.3977561470869 "CG5532"
"FBgn0031261" 5.62153240882048 4.08148991159494 20.4436788025855 2.12574877405626e-32 8.26395861582286e-31 63.3844906590622 "nAChRbeta3"
"FBgn0053514" -2.32832249664775 6.89919215003339 -20.4416534828081 2.13921772573242e-32 8.28195490594507e-31 63.374634611089 "CG33514"
"FBgn0031660" -0.934084062785025 5.61615434718791 -20.4520811753087 2.07078003586349e-32 8.08380756500208e-31 63.3719343348734 "mRpL28"
"FBgn0033426" -1.30986506775848 3.60772513921408 -20.4261410889276 2.24528236958007e-32 8.65681091382537e-31 63.347305964574 "CG1814"
"FBgn0000097" 1.5619281086427 6.13167669436312 20.4107327306345 2.35590111530172e-32 9.04608096281222e-31 63.2636939599096 "aop"
"FBgn0036887" -1.36339723952268 4.5531124080804 -20.3938204265607 2.48367320816263e-32 9.49776909684721e-31 63.197974937535 "CG9231"
"FBgn0053542" 6.39500061465844 3.25185692675933 20.4568349412692 2.04031943634465e-32 7.99822292849917e-31 63.1573221031263 "upd3"
"FBgn0015577" 2.3186471827739 6.77846047098265 20.3528408105785 2.82311411999919e-32 1.07519334106798e-30 63.0966551084123 "alpha-Est9"
"FBgn0037135" -1.00530953453191 7.61382398211496 -20.3396827146485 2.94176833980127e-32 1.11134788611283e-30 63.0713429041389 "CG7414"
"FBgn0023094" 1.44231755894252 5.30344071263579 20.3514345344474 2.83556093283144e-32 1.07556155383392e-30 63.0679747410437 "cyc"
"FBgn0039538" 2.19660652800476 4.72796562802533 20.3357059878834 2.97861162596977e-32 1.12074748287995e-30 63.0490856146353 "CG12883"
"FBgn0047038" -1.3072747348641 5.42369683461001 -20.3225594925212 3.10376371129753e-32 1.16316648844586e-30 62.9653907114693 "CG6463"
"FBgn0016691" -1.25901133907308 7.39914145742485 -20.3040161918696 3.28938687187121e-32 1.22294704772069e-30 62.9547962799967 "Oscp"
"FBgn0033177" 2.01052502212101 5.09972515915063 20.3093807188845 3.23456142488111e-32 1.20735482030722e-30 62.9486880950185 "CG11141"
"FBgn0002284" -1.29410596299914 5.91474122387133 -20.2977547608826 3.35456823571632e-32 1.23736022836324e-30 62.8974205428956 "Prosbeta6"
"FBgn0031818" -0.988096430983672 5.33799192880191 -20.299681588436 3.3343721018545e-32 1.23477202459584e-30 62.8908978191026 "CG9536"
"FBgn0038206" 1.30460641543829 5.11936266540309 20.2942622232132 3.39149121210916e-32 1.24607377122552e-30 62.8867808301457 "twf"
"FBgn0261394" -1.27314155400212 6.01612362034798 -20.2731022116315 3.62414891943533e-32 1.32635356352303e-30 62.8229965940772 "Prosalpha3"
"FBgn0039044" 2.63242057294172 4.85172820931978 20.2489251450048 3.90980933439282e-32 1.41980634317544e-30 62.7807487817912 "p53"
"FBgn0260462" -1.44887505662808 7.38877543413186 -20.2401608380647 4.0188954636667e-32 1.45132785697092e-30 62.7549549175266 "CG12163"
"FBgn0030990" -0.990411250277982 5.58461942332346 -20.2547576607535 3.83887766712141e-32 1.39947256277278e-30 62.7523622530948 "CG7556"
"FBgn0039406" -1.40896499820115 6.55186683102872 -20.2394723894728 4.02759358322595e-32 1.45132785697092e-30 62.7312385557782 "RpL34a"
"FBgn0036828" 1.3238517994381 4.90502406210898 20.2371922284007 4.05653813264012e-32 1.45615730899254e-30 62.7098483353095 "CG6841"
"FBgn0032229" -0.899598937463922 4.87206631267267 -20.2251943727464 4.21234087629081e-32 1.50631380419728e-30 62.6577181950852 "CG5045"
"FBgn0036844" 2.33422868417536 5.08708732632578 20.191520004942 4.68273368485015e-32 1.66815710621145e-30 62.5873810587419 "Mkp3"
"FBgn0052195" 5.24426729505854 6.50739756593913 20.1525418382008 5.2939912455774e-32 1.8777506038299e-30 62.4967238259181 "CG32195"
"FBgn0020653" 1.4021494600211 8.94041393561517 20.1338401893647 5.61531369118962e-32 1.97781481100585e-30 62.4503547881348 "Trxr-1"
"FBgn0031882" 1.18490409792645 5.32637271908316 20.1515130575125 5.31117419164183e-32 1.8777506038299e-30 62.4343795670995 "Rab30"
"FBgn0037686" -1.35029204600333 8.32941514648455 -20.1185741864073 5.89217708402076e-32 2.0445854481552e-30 62.3906161946981 "RpL34b"
"FBgn0015001" -3.75615190201201 6.35956821401048 -20.1283329462537 5.71364317435644e-32 1.99000456879351e-30 62.3893491783897 "iotaTry"
"FBgn0037899" -1.77235276070989 6.52966607230377 -20.1300539877341 5.68272914125937e-32 1.98662273598728e-30 62.3866919330472 "RpL24-like"
"FBgn0038577" -1.25506281881233 4.42088272252259 -20.1318936872669 5.64987066595501e-32 1.98253326851433e-30 62.375751001578 "CG12321"
"FBgn0026380" -1.28734145487743 5.6480444517933 -20.1089039649519 6.07465553975114e-32 2.09240616735031e-30 62.2958639314734 "Prosbeta3"
"FBgn0003169" -0.879308367822851 5.33303824700295 -20.1102701795757 6.04853231755893e-32 2.09109591450958e-30 62.2926871165803 "put"
"FBgn0024814" -0.905798020654659 6.64298617185529 -20.095064962674 6.34578584270946e-32 2.17779002052546e-30 62.2780036135863 "Clc"
"FBgn0036122" 3.14081849899573 7.09434561777876 20.0818545996444 6.61601010798019e-32 2.25401449824242e-30 62.2558719890315 "Mocs1"
"FBgn0026585" -1.39709117375973 5.97776858677553 -20.0833935328272 6.58394108086692e-32 2.25127532797964e-30 62.2216346942579 "Ent2"
"FBgn0033482" -1.02539176015501 6.24723955603084 -20.0620041663424 7.04410141033081e-32 2.3825337947072e-30 62.1609054808259 "CG1371"
"FBgn0035046" -1.23046922017508 5.66373843934153 -20.0640959347627 6.99770098093735e-32 2.37541523515949e-30 62.152415001424 "NDUFA8"
"FBgn0029835" 1.39709940754818 6.4165504945569 20.0542070410166 7.21981787437163e-32 2.43318250593481e-30 62.1439890018256 "CG5921"
"FBgn0243505" 2.48571484504009 5.36547789572368 20.0484978585635 7.35128481455934e-32 2.46860886837299e-30 62.1334128214205 "sdt"
"FBgn0015240" 1.44982862660418 6.50933534567569 20.0424714083849 7.49268442432225e-32 2.50710572755268e-30 62.1094376103809 "Hr96"
"FBgn0025839" -1.52818361836245 4.84231700624443 -20.037412154246 7.61351169417787e-32 2.53846943283817e-30 62.0705793415797 "CG3621"
"FBgn0039172" -1.34213552627689 5.5137148719909 -20.027905729241 7.84590256441403e-32 2.60667592645373e-30 62.037140257915 "Spase22-23"
"FBgn0053158" 3.47013600392484 5.86542258545037 20.0021946439556 8.51100250282197e-32 2.81765309006852e-30 61.997559450704 "CG33158"
"FBgn0050424" 1.48949773595246 5.72728095334161 19.9941497815611 8.73060139589039e-32 2.8801762140175e-30 61.9436429959836 "CG30424"
"FBgn0086357" -1.05445140547549 7.98511288671404 -19.970259120784 9.4170985479562e-32 3.08492294740565e-30 61.9141291484185 "Sec61alpha"
"FBgn0031661" 1.4874971847769 6.16850828526776 19.9721773547227 9.36001778254118e-32 3.07698268788169e-30 61.8817952338077 "Gmd"
"FBgn0035021" 0.937462084292963 3.92964146751949 19.9348627403418 1.05358950276422e-31 3.41614210010482e-30 61.791410070002 "CG4622"
"FBgn0040080" 1.30807816778812 5.37405383628722 19.9371101252189 1.04610230688916e-31 3.41495906384826e-30 61.7564889915423 "raps"
"FBgn0034083" -1.44291349355868 5.12285519173513 -19.9348126059097 1.05375714263026e-31 3.41614210010482e-30 61.7397385016929 "lbk"
"FBgn0037750" 1.6189413779277 7.88821585160061 19.9107065709953 1.13756930501433e-31 3.67513338575147e-30 61.7249727502693 "Whamy"
"FBgn0027375" -1.46887920812534 4.03342231771321 -19.9090650219137 1.14351596719149e-31 3.68164986138042e-30 61.6932579721885 "RecQ5"
"FBgn0030189" 3.43744206612183 4.99786610472305 19.8856726646594 1.23175349313392e-31 3.93866842224291e-30 61.6514704077747 "CG2909"
"FBgn0035334" -1.2443279596019 5.03327989917929 -19.9017695736787 1.17032691649933e-31 3.75506605502815e-30 61.6327362827505 "CG8993"
"FBgn0030669" -1.14344105480625 4.10142086323626 -19.8662502063961 1.31022743983568e-31 4.17118801059757e-30 61.5495029095473 "CG9240"
"FBgn0003116" -1.62058625630453 3.22970170516272 -19.8443170697741 1.40494235110134e-31 4.44692732684745e-30 61.5461593794891 "pn"
"FBgn0034419" 1.12751470468491 6.26100086388725 19.8654960636611 1.31337438694235e-31 4.17118801059757e-30 61.5405133314801 "CG15111"
"FBgn0031170" 3.30107129838722 9.61548562359562 19.8390480685228 1.42870884991033e-31 4.50692700835351e-30 61.5262095910107 "CG1718"
"FBgn0028342" -1.15346359015747 6.87458619552346 -19.8347000036934 1.44862715709181e-31 4.55442544791717e-30 61.4560199103038 "l(1)G0230"
"FBgn0032138" -1.35940422617682 7.14354999749814 -19.7974556753792 1.63116673287638e-31 5.11117094325045e-30 61.3461613715642 "CG4364"
"FBgn0052676" 2.20434454028407 7.60779136816453 19.7864963611013 1.68918560361481e-31 5.25780063796251e-30 61.3232997206068 "CG32676"
"FBgn0243516" 2.49532154709661 6.44575405849212 19.782926550039 1.70853122086451e-31 5.28815784810406e-30 61.2890113402449 "Vrp1"
"FBgn0030237" -2.29873988290985 5.6820129998698 -19.7886941220417 1.67738570943556e-31 5.23847557056725e-30 61.2875797121443 "CG15209"
"FBgn0037913" -2.30826609986006 6.30586760682345 -19.7826155514643 1.71022716189084e-31 5.28815784810406e-30 61.2792680350939 "fabp"
"FBgn0031664" 1.34084048454759 3.99483731166185 19.7637185955411 1.81653479456838e-31 5.59839292444447e-30 61.2506780363629 "CG8892"
"FBgn0259220" 1.20957361418729 6.83802019301159 19.7124594787248 2.13979215104218e-31 6.57302054528334e-30 61.0650281723102 "Doa"
"FBgn0028497" 0.968902680910893 5.57712963911983 19.6806365205224 2.36915246388411e-31 7.25378739677458e-30 60.93351993736 "CG3530"
"FBgn0085405" -1.8717058302176 5.28049819949526 -19.6181827425548 2.89414862957976e-31 8.83233827704652e-30 60.7315537897828 "CG34376"
"FBgn0004404" -1.45218728034812 7.82422942334309 -19.5804095943225 3.26728886075722e-31 9.93871082351767e-30 60.6651916145559 "RpS14b"
"FBgn0040212" 2.02395260085745 6.11825223677419 19.5780093366688 3.29258134293784e-31 9.98323449902416e-30 60.6232416629207 "Dhap-at"
"FBgn0037097" -1.36389956442859 6.45336285290713 -19.5558284530301 3.53588195952888e-31 1.06519865205229e-29 60.5494826621807 "CG7181"
"FBgn0028685" -0.969003132044657 5.98103068641402 -19.5576043862475 3.51574964480743e-31 1.0625502716839e-29 60.540775221661 "Rpt4"
"FBgn0037009" -1.32683843795842 4.54374315197198 -19.5300930592551 3.84105375254302e-31 1.14973906094491e-29 60.4524662691042 "CG5104"
"FBgn0031684" -1.24554828755026 4.91040221960392 -19.5326113580324 3.81005179444727e-31 1.14411459173642e-29 60.4501409928039 "CG8680"
"FBgn0010516" -1.13246697904869 7.32231392898904 -19.5083767483089 4.11920346838269e-31 1.22516880302468e-29 60.4221747631343 "wal"
"FBgn0031021" -1.36133052137909 5.17666455435249 -19.5208541890784 3.95699047678006e-31 1.18067018397937e-29 60.4111402018285 "CG12203"
"FBgn0003575" 1.57307993974801 6.21030602645505 19.4864279481643 4.42103931334069e-31 1.30727989357359e-29 60.3248955131369 "su(s)"
"FBgn0036333" 1.33578881456533 6.14731798582586 19.4862777587043 4.42317991528262e-31 1.30727989357359e-29 60.3219696204672 "MICAL-like"
"FBgn0016120" -1.28382906351016 7.19215897600862 -19.4516068487817 4.94646099613103e-31 1.44823103352349e-29 60.2345596290014 "ATPsyn-d"
"FBgn0002022" -1.38542690866635 6.01082964810411 -19.4608337275939 4.80137635492651e-31 1.41459418456939e-29 60.2306298290215 "Catsup"
"FBgn0003345" 1.13584566340064 5.81029059626957 19.4561749945858 4.87408522277743e-31 1.43151424615052e-29 60.2151796708813 "sd"
"FBgn0035404" -1.18114128716069 6.30707634738959 -19.4484335265445 4.99737627508098e-31 1.45858001000728e-29 60.1970142128048 "CG12079"
"FBgn0038897" 2.09876200388287 5.32512359314362 19.4279536371752 5.3389605418067e-31 1.55343855019214e-29 60.138353266212 "CG5849"
"FBgn0034295" 1.44504776176935 12.9273238547099 19.3761997005154 6.31119130835177e-31 1.82498615333172e-29 60.0689150891312 "CG10911"
"FBgn0015624" 2.29369476410351 3.84734484004284 19.3684716954887 6.47100117900917e-31 1.86544030911191e-29 60.0234445400535 "nej"
"FBgn0004914" 1.07647657888476 7.17663279387948 19.377727990666 6.28006284479047e-31 1.82160708336972e-29 59.9940276720647 "Hnf4"
"FBgn0250838" -1.2798530409078 6.64958467424474 -19.330321048555 7.32195593640372e-31 2.09784113664118e-29 59.8244060045667 "CG30415"
"FBgn0259227" 0.975366563490408 6.43581129332405 19.3313248089535 7.29817877671877e-31 2.09744285150546e-29 59.823147709115 "CG42327"
"FBgn0011705" 2.59851262808482 6.8974321808387 19.3196570704599 7.57945173818106e-31 2.15187525257631e-29 59.8034310952086 "rost"
"FBgn0033636" 1.97620127787173 5.4875240612296 19.3258994577264 7.42763057473627e-31 2.11518148494541e-29 59.8026305262888 "tou"
"FBgn0030003" 0.879393839517919 4.95303758632441 19.3265425559502 7.41216545240448e-31 2.11518148494541e-29 59.7870884761482 "CG2116"
"FBgn0015834" -0.984443672180071 7.22687584275624 -19.3114654065259 7.78345110133145e-31 2.20311641596297e-29 59.7826385153083 "Trip1"
"FBgn0051004" 2.16388838139241 10.2935413853272 19.2794938280717 8.63419210188539e-31 2.42924161569262e-29 59.7376696002037 "mesh"
"FBgn0038901" 3.69123151962366 4.62988476223917 19.2717102889671 8.85516506333653e-31 2.47417098046353e-29 59.6999243062852 "Burs"
"FBgn0010602" -0.813285923402296 5.38119947771631 -19.290516461947 8.33076020470512e-31 2.3509304927073e-29 59.6610693246149 "lwr"
"FBgn0086708" 2.20922515664536 7.24818659779373 19.2710869238611 8.87310758283432e-31 2.47417098046353e-29 59.6492507738323 "stv"
"FBgn0035872" 1.17951767193604 5.56169205776642 19.272425887071 8.83461297585727e-31 2.47417098046353e-29 59.6156002637251 "CG7185"
"FBgn0034853" 1.09838757554082 3.80988769854212 19.2473485605784 9.58443211991707e-31 2.65670250093204e-29 59.5898519027275 "Ice1"
"FBgn0011584" -0.955638188758495 6.86190512966563 -19.2499566843692 9.50354058671183e-31 2.64209708477457e-29 59.5712048369997 "Trp1"
"FBgn0037612" -4.52339878927023 4.1684139427093 -19.2160106145814 1.06125804478385e-30 2.89232765687895e-29 59.5535391541626 "CG8112"
